Churn,AccountWeeks,ContractRenewal,DataPlan,DataUsage,CustServCalls,DayMins,DayCalls,MonthlyCharge,OverageFee,RoamMins,tenure_band
0,142,True,False,0.3499999940395355,2,187.0,133,47.5,6.730000019073486,7.400000095367432,52+
1,119,True,False,0.0,5,159.10000610351562,114,47.0,11.569999694824219,8.800000190734863,52+
0,97,True,True,2.9700000286102295,1,133.1999969482422,135,71.69999694824219,10.859999656677246,11.0,52+
0,52,True,False,0.3199999928474426,3,191.89999389648438,108,59.20000076293945,13.489999771118164,7.800000190734863,52+
0,60,True,False,0.0,1,220.60000610351562,57,56.0,10.5600004196167,6.800000190734863,52+
0,10,True,False,0.0,2,186.10000610351562,112,48.0,9.510000228881836,11.399999618530273,0-12
0,96,True,False,0.20999999344348907,2,160.1999969482422,117,52.099998474121094,13.380000114440918,9.300000190734863,52+
1,87,True,False,0.0,5,151.0,83,45.0,10.989999771118164,9.699999809265137,52+
0,81,True,False,0.10999999940395355,1,175.5,67,53.099998474121094,12.470000267028809,10.199999809265137,52+
0,141,True,False,0.0,1,126.9000015258789,98,37.0,9.0,8.0,52+
1,121,True,True,1.5700000524520874,3,198.39999389648438,129,56.70000076293945,3.7699999809265137,5.800000190734863,52+
0,68,True,False,0.0,3,148.8000030517578,70,47.0,12.329999923706055,12.100000381469727,52+
0,125,True,False,0.0,1,229.3000030517578,103,55.0,8.869999885559082,12.0,52+
0,174,True,False,0.0,1,192.10000610351562,97,48.0,8.5,11.399999618530273,52+
0,116,True,True,3.130000114440918,2,268.6000061035156,83,92.30000305175781,8.90999984741211,11.600000381469727,52+
0,74,True,True,3.940000057220459,2,193.6999969482422,91,93.4000015258789,12.3100004196167,14.600000381469727,52+
0,149,True,True,3.4000000953674316,3,180.6999969482422,92,81.0,9.390000343322754,12.600000381469727,52+
0,38,True,False,0.0,2,131.1999969482422,98,37.0,8.149999618530273,8.199999809265137,26-51
0,40,True,True,1.6699999570846558,2,148.10000610351562,74,56.70000076293945,8.479999542236328,6.199999809265137,26-51
0,43,False,False,0.0,0,251.5,105,61.0,10.640000343322754,9.300000190734863,26-51
0,113,False,False,0.0,0,125.19999694824219,93,39.0,10.319999694824219,8.300000190734863,52+
0,126,True,False,0.0,1,211.60000610351562,70,55.0,10.850000381469727,7.800000190734863,52+
1,150,True,False,0.0,4,178.89999389648438,101,45.0,8.460000038146973,13.800000190734863,52+
0,138,True,False,0.0,3,241.8000030517578,93,56.0,8.529999732971191,11.800000190734863,52+
0,162,True,True,3.2699999809265137,0,224.89999389648438,97,87.69999694824219,9.40999984741211,12.100000381469727,52+
0,147,True,False,0.0,3,248.60000610351562,83,55.0,7.449999809265137,8.0,52+
0,90,True,False,0.0,1,203.39999389648438,146,54.0,11.34000015258789,7.300000190734863,52+
0,85,True,False,0.0,0,235.8000030517578,109,54.0,7.860000133514404,12.0,52+
0,50,True,False,0.0,1,157.10000610351562,90,46.0,11.170000076293945,6.099999904632568,26-51
1,82,True,False,0.20999999344348907,0,300.29998779296875,109,69.0999984741211,9.050000190734863,11.699999809265137,52+
1,144,True,False,0.20999999344348907,4,61.599998474121094,117,20.100000381469727,3.859999895095825,8.199999809265137,52+
0,46,True,False,0.25999999046325684,2,214.10000610351562,72,53.599998474121094,8.220000267028809,8.199999809265137,26-51
0,70,True,False,0.30000001192092896,1,170.1999969482422,98,46.0,7.760000228881836,15.0,52+
0,144,True,False,0.0,1,201.10000610351562,99,60.0,15.180000305175781,13.199999809265137,52+
0,116,False,False,0.30000001192092896,3,215.39999389648438,104,58.0,10.239999771118164,12.600000381469727,52+
0,55,True,True,2.9700000286102295,3,165.60000610351562,123,69.69999694824219,6.809999942779541,11.0,52+
0,70,True,True,2.6500000953674316,1,249.5,101,91.5,12.989999771118164,9.800000190734863,52+
1,106,True,False,0.0,2,210.60000610351562,96,57.0,12.460000038146973,12.399999618530273,52+
0,128,True,True,2.319999933242798,0,179.3000030517578,104,73.19999694824219,11.300000190734863,8.600000381469727,52+
1,94,True,False,0.0,4,157.89999389648438,105,41.0,7.75,8.0,52+
0,111,True,False,0.0,1,214.3000030517578,118,55.0,10.430000305175781,12.0,52+
0,74,True,True,2.940000057220459,2,154.10000610351562,104,66.4000015258789,6.170000076293945,10.899999618530273,52+
1,128,True,False,0.0,1,237.89999389648438,125,62.0,12.380000114440918,13.899999618530273,52+
0,82,True,False,0.17000000178813934,1,143.89999389648438,61,43.70000076293945,9.75,11.100000381469727,52+
1,155,True,False,0.0,0,203.39999389648438,100,51.0,9.550000190734863,8.899999618530273,52+
0,80,True,False,0.0,1,124.30000305175781,100,36.0,8.649999618530273,7.900000095367432,52+
0,78,True,False,0.0,3,252.89999389648438,93,59.0,8.920000076293945,9.5,52+
0,90,True,False,0.0,3,179.10000610351562,71,47.0,9.529999732971191,10.600000381469727,52+
0,104,True,False,0.30000001192092896,1,278.3999938964844,106,58.0,4.050000190734863,9.800000190734863,52+
0,73,True,False,0.0,0,160.10000610351562,110,46.0,10.670000076293945,13.0,52+
0,99,True,False,0.0,4,198.1999969482422,87,52.0,10.369999885559082,8.699999809265137,52+
1,120,True,False,0.0,1,212.10000610351562,131,54.0,10.470000267028809,5.300000190734863,52+
1,77,True,False,0.0,2,251.8000030517578,72,61.0,10.289999961853027,9.800000190734863,52+
0,98,True,True,1.190000057220459,4,161.1999969482422,114,60.900001525878906,12.609999656677246,4.400000095367432,52+
0,108,True,False,0.3400000035762787,0,178.3000030517578,137,50.400001525878906,9.449999809265137,14.600000381469727,52+
0,135,True,False,0.0,0,151.6999969482422,82,36.0,5.949999809265137,10.5,52+
0,95,True,False,0.0,1,135.0,99,39.0,9.180000305175781,12.5,52+
0,122,True,False,0.38999998569488525,1,170.5,94,47.900001525878906,8.6899995803833,11.300000190734863,52+
0,95,True,False,0.0,4,238.10000610351562,65,57.0,9.359999656677246,11.800000190734863,52+
0,36,True,True,2.430000066757202,2,281.3999938964844,102,90.30000305175781,10.109999656677246,9.0,26-51
0,93,True,True,2.6500000953674316,1,117.9000015258789,131,61.5,8.229999542236328,9.800000190734863,52+
0,141,True,True,2.7300000190734863,1,148.60000610351562,91,64.30000305175781,6.559999942779541,10.100000381469727,52+
0,157,True,False,0.0,3,229.8000030517578,90,52.0,7.400000095367432,9.600000381469727,52+
0,120,True,False,0.0,1,165.0,100,56.0,15.859999656677246,8.300000190734863,52+
0,103,True,False,0.0,2,185.0,117,51.0,11.170000076293945,12.600000381469727,52+
0,98,True,False,0.0,4,161.0,117,44.0,9.550000190734863,12.100000381469727,52+
0,125,True,False,0.0,1,126.69999694824219,108,40.0,10.300000190734863,13.300000190734863,52+
0,63,True,False,0.0,1,58.900001525878906,125,25.0,8.479999542236328,9.399999618530273,52+
1,36,False,True,5.400000095367432,0,196.8000030517578,89,110.0,12.75,20.0,26-51
0,64,True,False,0.28999999165534973,1,162.60000610351562,83,43.900001525878906,7.619999885559082,14.199999809265137,52+
1,74,True,False,0.20999999344348907,1,282.5,114,69.0999984741211,11.0,9.399999618530273,52+
0,112,True,True,2.700000047683716,2,113.69999694824219,117,60.0,7.880000114440918,10.0,52+
0,97,True,False,0.0,2,239.8000030517578,125,60.0,10.739999771118164,8.699999809265137,52+
0,46,True,False,0.20999999344348907,1,210.1999969482422,92,58.099998474121094,11.369999885559082,13.100000381469727,26-51
0,41,True,True,1.940000057220459,0,213.8000030517578,102,68.4000015258789,7.090000152587891,7.199999809265137,26-51
0,121,True,False,0.0,3,190.6999969482422,103,49.0,9.180000305175781,9.800000190734863,52+
0,193,True,False,0.0,1,170.89999389648438,124,41.0,6.619999885559082,11.600000381469727,52+
0,130,True,False,0.0,2,154.1999969482422,119,36.0,5.510000228881836,9.199999809265137,52+
0,85,True,False,0.4000000059604645,1,201.39999389648438,52,58.0,11.470000267028809,12.0,52+
1,162,True,False,0.0,4,70.69999694824219,108,26.0,7.880000114440918,9.100000381469727,52+
1,61,True,True,1.7300000190734863,4,187.5,124,62.29999923706055,7.329999923706055,6.400000095367432,52+
0,92,True,False,0.0,2,91.69999694824219,90,33.0,9.6899995803833,9.199999809265137,52+
0,131,True,True,2.569999933242798,3,214.1999969482422,115,76.69999694824219,8.09000015258789,9.5,52+
0,90,True,False,0.0,3,145.5,92,44.0,10.890000343322754,10.899999618530273,52+
0,75,True,False,0.0,1,166.3000030517578,125,42.0,7.909999847412109,6.099999904632568,52+
0,78,True,False,0.0,1,231.0,115,59.0,11.520000457763672,9.5,52+
0,82,True,False,0.0,4,200.3000030517578,96,52.0,10.0600004196167,7.099999904632568,52+
0,163,True,False,0.0,1,197.0,109,51.0,10.130000114440918,9.100000381469727,52+
0,91,False,False,0.3100000023841858,3,129.89999389648438,112,40.099998474121094,8.670000076293945,11.199999809265137,52+
0,75,True,True,1.4299999475479126,5,175.8000030517578,97,63.29999923706055,10.880000114440918,5.300000190734863,52+
0,91,True,False,0.0,3,203.10000610351562,106,53.0,10.510000228881836,12.0,52+
0,127,True,True,3.0199999809265137,1,183.1999969482422,117,72.19999694824219,6.340000152587891,11.199999809265137,52+
0,113,True,True,2.75,2,205.0,101,75.5,7.599999904632568,10.199999809265137,52+
0,110,True,False,0.0,1,148.5,115,49.0,13.819999694824219,12.399999618530273,52+
0,120,True,True,2.8399999141693115,0,200.3000030517578,68,81.4000015258789,11.020000457763672,10.5,52+
0,157,True,True,1.840000033378601,3,192.60000610351562,107,68.4000015258789,9.779999732971191,6.800000190734863,52+
0,103,True,False,0.0,1,246.5,47,59.0,9.779999732971191,11.699999809265137,52+
1,117,False,False,0.0,2,167.10000610351562,86,44.0,8.880000114440918,14.100000381469727,52+
0,140,True,False,0.0,3,231.89999389648438,101,54.0,8.010000228881836,14.300000190734863,52+
0,127,True,False,0.0,1,146.6999969482422,91,43.0,10.180000305175781,13.699999809265137,52+
0,83,False,False,0.25999999046325684,1,271.5,87,67.5999984741211,10.819999694824219,11.699999809265137,52+
0,121,True,False,0.0,1,181.5,121,50.0,10.920000076293945,8.5,52+
0,145,True,True,3.0,2,257.70001220703125,97,88.0,8.109999656677246,11.100000381469727,52+
0,113,True,False,0.0,1,193.8000030517578,99,52.0,11.069999694824219,10.600000381469727,52+
0,117,True,False,0.0,1,102.80000305175781,119,36.0,10.34000015258789,10.100000381469727,52+
0,65,True,False,0.0,1,187.89999389648438,116,46.0,7.880000114440918,7.5,52+
0,56,True,False,0.0,1,226.0,112,60.0,12.430000305175781,6.900000095367432,52+
0,96,True,False,0.0,5,260.3999938964844,115,57.0,7.300000190734863,11.5,52+
0,151,True,False,0.0,0,178.6999969482422,116,56.0,14.609999656677246,9.800000190734863,52+
1,83,True,False,0.0,0,337.3999938964844,120,77.0,11.369999885559082,15.800000190734863,52+
0,139,True,True,3.700000047683716,0,157.60000610351562,129,85.0,12.350000381469727,13.699999809265137,52+
0,6,True,False,0.0,1,183.60000610351562,117,54.0,12.84000015258789,10.199999809265137,0-12
0,115,True,True,2.5899999141693115,1,142.10000610351562,124,65.9000015258789,9.170000076293945,9.600000381469727,52+
0,87,True,False,0.3100000023841858,0,136.3000030517578,97,41.099998474121094,8.609999656677246,7.099999904632568,52+
0,141,True,False,0.0,0,217.10000610351562,110,58.0,12.079999923706055,12.0,52+
0,141,True,True,2.8399999141693115,3,187.5,99,81.4000015258789,12.069999694824219,10.5,52+
0,62,True,False,0.0,1,98.9000015258789,103,29.0,6.769999980926514,12.199999809265137,52+
0,146,True,False,0.0,1,206.3000030517578,151,48.0,7.429999828338623,6.099999904632568,52+
0,92,True,True,3.2699999809265137,2,243.10000610351562,92,92.69999694824219,10.6899995803833,12.100000381469727,52+
0,185,True,True,2.0299999713897705,1,189.8000030517578,126,67.30000305175781,8.170000076293945,7.5,52+
0,148,True,False,0.38999998569488525,1,202.0,102,59.900001525878906,12.15999984741211,10.899999618530273,52+
0,94,True,True,3.4600000381469727,1,170.10000610351562,124,80.5999984741211,9.670000076293945,12.800000190734863,52+
0,32,True,False,0.0,0,230.89999389648438,87,56.0,9.369999885559082,6.300000190734863,26-51
0,68,True,False,0.0,1,237.10000610351562,105,60.0,11.180000305175781,13.199999809265137,52+
0,64,True,True,2.859999895095825,2,182.10000610351562,91,74.5999984741211,8.489999771118164,10.600000381469727,52+
0,25,True,False,0.14000000059604645,3,119.30000305175781,87,40.400001525878906,10.579999923706055,10.5,13-25
0,65,True,False,0.0,1,116.80000305175781,87,36.0,8.949999809265137,14.100000381469727,52+
0,179,True,False,0.0,0,219.1999969482422,92,50.0,7.46999979019165,6.099999904632568,52+
0,94,True,False,0.0,2,252.60000610351562,104,58.0,8.449999809265137,11.100000381469727,52+
0,62,True,False,0.0,0,147.10000610351562,91,42.0,9.520000457763672,12.199999809265137,52+
0,127,True,False,0.0,2,202.10000610351562,103,54.0,11.470000267028809,11.5,52+
0,116,True,False,0.23000000417232513,3,173.5,93,48.29999923706055,9.710000038146973,16.200000762939453,52+
0,70,True,False,0.0,3,232.10000610351562,122,65.0,14.619999885559082,0.0,52+
0,94,False,True,2.569999933242798,4,197.10000610351562,125,77.69999694824219,10.729999542236328,9.5,52+
1,126,True,False,0.0,5,58.20000076293945,94,22.0,6.940000057220459,11.899999618530273,52+
0,67,True,True,2.6700000762939453,2,115.5999984741211,111,66.69999694824219,11.890000343322754,9.899999618530273,52+
0,19,True,False,0.14000000059604645,2,186.10000610351562,98,55.400001525878906,12.720000267028809,14.600000381469727,13-25
0,170,False,False,0.0,3,259.8999938964844,68,66.0,12.25,8.399999618530273,52+
0,73,True,False,0.0,1,214.3000030517578,145,60.0,13.430000305175781,10.800000190734863,52+
0,106,True,False,0.0,1,158.6999969482422,74,33.0,3.2200000286102295,10.199999809265137,52+
0,93,True,False,0.1899999976158142,2,271.6000061035156,71,67.9000015258789,11.470000267028809,10.899999618530273,52+
0,164,True,False,0.27000001072883606,1,160.60000610351562,111,44.70000076293945,8.15999984741211,9.0,52+
0,51,True,False,0.0,1,232.39999389648438,109,56.0,9.369999885559082,9.100000381469727,26-51
0,107,True,False,0.0,0,133.8000030517578,85,39.0,9.029999732971191,8.899999618530273,52+
0,130,True,False,0.3499999940395355,1,176.89999389648438,109,41.5,4.539999961853027,9.5,52+
0,80,True,False,0.0,2,209.89999389648438,74,53.0,9.760000228881836,8.800000190734863,52+
0,94,True,False,0.2199999988079071,0,137.5,118,43.20000076293945,10.15999984741211,13.399999618530273,52+
0,118,True,True,2.569999933242798,1,289.5,52,89.69999694824219,8.329999923706055,9.5,52+
0,117,True,True,1.840000033378601,1,198.10000610351562,86,67.4000015258789,8.850000381469727,6.800000190734863,52+
0,78,True,False,0.0,0,149.6999969482422,119,41.0,9.109999656677246,9.699999809265137,52+
1,208,True,False,0.33000001311302185,2,326.5,67,74.30000305175781,8.819999694824219,10.699999809265137,52+
1,131,False,True,3.7300000190734863,4,292.8999938964844,101,104.30000305175781,9.989999771118164,13.800000190734863,52+
0,63,True,False,0.0,0,83.0,64,30.0,8.850000381469727,13.0,52+
0,53,True,True,3.5399999618530273,3,145.6999969482422,146,79.4000015258789,11.029999732971191,13.100000381469727,52+
0,62,True,False,0.0,2,182.3000030517578,101,59.0,16.40999984741211,11.199999809265137,52+
0,97,True,False,0.0,3,218.0,86,53.0,9.199999809265137,6.400000095367432,52+
0,105,True,False,0.0,2,140.60000610351562,109,40.0,8.930000305175781,6.800000190734863,52+
0,157,True,False,0.0,1,152.6999969482422,105,48.0,12.880000114440918,9.399999618530273,52+
0,66,True,True,3.2699999809265137,1,106.69999694824219,76,68.69999694824219,10.489999771118164,12.100000381469727,52+
0,122,True,False,0.0,2,243.8000030517578,98,49.0,4.199999809265137,13.699999809265137,52+
0,38,True,False,0.0,3,194.39999389648438,94,49.0,9.34000015258789,10.800000190734863,26-51
0,106,True,False,0.0,3,213.89999389648438,95,50.0,7.599999904632568,12.199999809265137,52+
0,99,True,False,0.0,3,217.1999969482422,112,58.0,12.34000015258789,15.800000190734863,52+
0,99,True,False,0.0,1,241.10000610351562,72,55.0,7.78000020980835,11.600000381469727,52+
0,144,False,False,0.0,0,203.5,100,56.0,12.380000114440918,11.899999618530273,52+
0,82,True,True,2.890000104904175,1,155.1999969482422,131,76.9000015258789,12.229999542236328,10.699999809265137,52+
0,86,True,True,3.2899999618530273,1,167.60000610351562,139,71.9000015258789,5.650000095367432,12.199999809265137,52+
1,70,False,False,0.0,2,226.6999969482422,98,58.0,11.40999984741211,17.600000381469727,52+
0,93,True,False,0.0,3,179.3000030517578,93,46.0,8.930000305175781,11.5,52+
0,93,True,False,0.3100000023841858,0,151.39999389648438,89,45.099998474121094,9.319999694824219,10.899999618530273,52+
0,120,True,False,0.0,3,180.0,80,50.0,11.210000038146973,4.699999809265137,52+
1,136,True,False,0.0,1,250.1999969482422,121,66.0,13.359999656677246,13.0,52+
0,106,True,False,0.4000000059604645,0,223.0,121,52.0,5.510000228881836,7.099999904632568,52+
0,81,True,False,0.0,3,183.60000610351562,116,45.0,7.630000114440918,12.199999809265137,52+
0,127,True,True,2.75,1,166.0,114,71.5,8.729999542236328,10.199999809265137,52+
0,65,True,False,0.0,1,136.10000610351562,112,47.0,13.649999618530273,4.400000095367432,52+
0,35,True,False,0.3199999928474426,2,149.3000030517578,113,49.20000076293945,12.109999656677246,8.899999618530273,26-51
0,88,True,False,0.0,2,65.4000015258789,97,26.0,8.40999984741211,13.800000190734863,52+
0,65,True,False,0.0,1,213.39999389648438,111,57.0,11.729999542236328,2.700000047683716,52+
0,123,True,False,0.0,3,206.89999389648438,85,56.0,12.239999771118164,7.699999809265137,52+
0,126,True,True,2.5899999141693115,2,186.1999969482422,78,73.9000015258789,9.479999542236328,9.600000381469727,52+
0,104,True,True,3.5899999141693115,4,280.20001220703125,136,102.9000015258789,11.029999732971191,13.300000190734863,52+
0,45,True,True,3.2100000381469727,0,196.60000610351562,84,93.0999984741211,15.65999984741211,11.899999618530273,26-51
1,93,False,False,0.0,0,312.0,109,65.0,6.46999979019165,10.5,52+
0,63,False,True,2.9700000286102295,1,199.0,110,88.69999694824219,14.569999694824219,11.0,52+
0,100,True,False,0.25,3,203.10000610351562,96,55.5,10.850000381469727,13.5,52+
0,53,True,False,0.0,0,168.8000030517578,97,48.0,11.020000457763672,10.899999618530273,52+
0,92,False,False,0.0,1,173.10000610351562,140,50.0,12.020000457763672,9.0,52+
1,139,True,False,0.0,5,134.39999389648438,106,41.0,10.569999694824219,10.199999809265137,52+
0,110,True,True,2.430000066757202,2,202.60000610351562,103,69.30000305175781,5.940000057220459,9.0,52+
0,110,True,False,0.3100000023841858,3,74.5,117,33.099998474121094,10.039999961853027,9.800000190734863,52+
0,215,True,False,0.3100000023841858,0,83.5999984741211,148,28.100000381469727,6.050000190734863,10.699999809265137,52+
0,73,True,False,0.0,1,192.1999969482422,86,47.0,8.430000305175781,9.399999618530273,52+
0,138,True,False,0.0,0,220.1999969482422,89,45.0,4.420000076293945,12.899999618530273,52+
1,137,False,False,0.0,2,135.10000610351562,95,35.0,6.710000038146973,12.300000190734863,52+
0,36,True,False,0.25,1,253.39999389648438,77,61.5,9.119999885559082,8.399999618530273,26-51
0,85,True,False,0.0,3,225.0,81,54.0,8.850000381469727,7.099999904632568,52+
1,108,True,False,0.0,0,198.5,99,57.0,13.390000343322754,9.399999618530273,52+
0,22,True,False,0.0,0,110.30000305175781,107,33.0,8.329999923706055,9.5,13-25
0,107,True,True,3.0,0,60.0,102,49.0,5.110000133514404,11.100000381469727,52+
0,51,True,False,0.0,0,214.8000030517578,94,50.0,7.489999771118164,10.199999809265137,26-51
0,94,True,False,0.0,4,181.8000030517578,85,49.0,10.119999885559082,9.199999809265137,52+
0,119,True,True,3.190000057220459,2,154.0,114,81.9000015258789,13.899999618530273,11.800000190734863,52+
1,33,True,True,3.75,4,157.39999389648438,99,74.5,5.900000095367432,13.899999618530273,26-51
0,106,True,False,0.0,4,207.89999389648438,91,50.0,8.600000381469727,14.399999618530273,52+
0,82,True,False,0.0,3,207.0,90,55.0,11.649999618530273,9.100000381469727,52+
0,86,True,True,2.569999933242798,0,119.0,101,65.69999694824219,11.5,9.5,52+
0,97,False,False,0.2800000011920929,0,143.6999969482422,117,50.79999923706055,13.649999618530273,10.899999618530273,52+
0,106,True,True,3.809999942779541,4,165.89999389648438,126,85.0999984741211,10.829999923706055,14.100000381469727,52+
0,108,True,False,0.0,1,138.60000610351562,122,39.0,8.619999885559082,9.800000190734863,52+
0,114,True,False,0.28999999165534973,1,84.69999694824219,118,38.900001525878906,12.5,14.5,52+
1,92,False,False,0.0,1,62.599998474121094,111,26.0,9.029999732971191,10.399999618530273,52+
0,59,True,False,0.0,1,155.1999969482422,79,47.0,11.770000457763672,8.699999809265137,52+
0,24,True,True,1.809999942779541,1,164.89999389648438,110,64.0999984741211,10.470000267028809,6.699999809265137,13-25
0,151,True,False,0.0,1,134.5,88,36.0,7.159999847412109,15.399999618530273,52+
0,117,True,False,0.0,1,143.3000030517578,103,43.0,10.569999694824219,11.5,52+
0,78,True,False,0.5099999904632568,1,168.3000030517578,110,53.099998474121094,11.0600004196167,12.5,52+
0,155,True,False,0.0,2,262.3999938964844,55,62.0,9.729999542236328,8.300000190734863,52+
0,114,True,True,3.0799999237060547,1,206.1999969482422,79,88.80000305175781,13.0,11.399999618530273,52+
0,114,True,True,2.2699999809265137,4,225.8000030517578,94,77.69999694824219,9.649999618530273,8.399999618530273,52+
0,119,True,False,0.0,3,138.3000030517578,89,38.0,8.529999732971191,13.5,52+
0,64,True,True,1.2200000286102295,0,94.4000015258789,104,40.20000076293945,6.809999942779541,4.5,52+
0,118,False,False,0.0,2,160.0,123,43.0,8.770000457763672,9.899999618530273,52+
0,101,True,False,0.0,0,206.60000610351562,105,55.0,11.25,14.600000381469727,52+
0,117,True,False,0.0,1,134.6999969482422,121,39.0,9.0,7.699999809265137,52+
0,49,True,True,2.1600000858306885,3,214.39999389648438,78,78.5999984741211,11.760000228881836,8.0,26-51
0,139,True,False,0.0,3,192.8000030517578,104,53.0,11.720000267028809,13.0,52+
0,92,True,True,2.700000047683716,1,151.10000610351562,90,70.0,9.739999771118164,10.0,52+
0,83,True,False,0.0,3,221.39999389648438,103,58.0,11.59000015258789,9.800000190734863,52+
0,148,False,False,0.0,0,218.89999389648438,88,55.0,10.399999618530273,11.100000381469727,52+
1,144,True,True,1.7599999904632568,2,189.8000030517578,96,60.599998474121094,6.170000076293945,6.5,52+
0,131,True,True,2.940000057220459,2,192.6999969482422,85,81.4000015258789,11.300000190734863,10.899999618530273,52+
0,146,False,False,0.0,3,204.39999389648438,135,54.0,10.960000038146973,10.5,52+
0,143,True,False,0.41999998688697815,2,172.3000030517578,97,49.20000076293945,8.699999809265137,13.0,52+
0,81,True,False,0.12999999523162842,2,198.39999389648438,93,53.29999923706055,10.550000190734863,10.399999618530273,52+
0,48,True,True,3.2899999618530273,1,211.6999969482422,115,82.9000015258789,8.0,12.199999809265137,26-51
0,86,True,True,2.430000066757202,1,221.60000610351562,74,87.30000305175781,14.420000076293945,9.0,52+
